OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
AT&T T-16,2019-034A,2025-11-24T10:06:51.334272,1.00273257,.00007847,0.0258,63.2157,79.6460,331.6500,0,U,44333,999,2358,0,-.96E-6,0
INTELSAT 39 (IS-39),2019-049B,2025-11-24T14:02:57.758208,1.00271135,.00009378,0.0148,301.5658,186.6997,208.2290,0,U,44476,999,2307,0,.53E-6,0
GALAXY 30 (G-30),2020-056C,2025-11-24T23:41:52.668960,1.00271848,.0002024,0.0176,324.7780,272.1498,57.7358,0,U,46114,999,1924,0,.56E-6,0
GALAXY 33 (G-33),2022-128A,2025-11-25T01:22:13.058112,1.00269721,.0001566,0.0171,292.6649,296.1196,83.0534,0,U,54026,999,1169,0,.99E-6,0
GALAXY 34 (G-34),2022-128B,2025-11-25T01:00:11.677248,1.00270680,.0001495,0.0176,311.4966,286.6049,72.1946,0,U,54027,999,1186,0,.78E-6,0
GALAXY 31 (G-31),2022-153A,2025-11-25T01:25:42.723264,1.00272000,.0001474,0.0203,255.1575,359.4020,70.1458,0,U,54243,999,508,0,.33E-6,0
GALAXY 32 (G-32),2022-153B,2025-11-24T15:17:54.587904,1.00271506,.00019816,0.0105,316.8131,349.1090,256.4213,0,U,54244,999,1109,0,-.155E-5,0
GALAXY 35 (G-35),2022-170A,2025-11-25T01:33:41.957280,1.00271434,.000215,0.0090,48.5390,198.9117,107.1723,0,U,54741,999,1084,0,-.143E-5,0
GALAXY 36 (G-36),2022-170B,2025-11-25T01:34:49.350144,1.00270725,.0000363,0.0109,300.0302,269.4609,149.5058,0,U,54742,999,1072,0,-.166E-5,0
GALAXY 37 (G-37),2023-112A,2025-11-25T01:23:57.888960,1.00271231,.0001948,0.0107,315.8676,290.1132,72.2855,0,U,57493,999,849,0,.68E-6,0
