OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
RS-44 & BREEZE-KM R/B,2019-096E,2024-07-07T04:54:21.436992,12.79731107,.0217791,82.5211,91.4777,4.7269,355.5819,0,U,44909,999,21153,.76795E-4,.3E-6,0
BY70-2,2020-042B,2024-07-08T04:37:45.591456,15.38729329,.0008778,97.9054,285.2358,192.7972,167.3051,0,U,45857,999,21777,.46624E-2,.182654E-2,0
SALSAT,2020-068K,2024-07-08T04:02:26.176992,15.13478519,.0012176,97.8174,149.9933,237.2542,122.7515,0,U,46495,999,20748,.37975E-3,.6737E-4,0
UVSQ-SAT,2021-006AB,2024-07-07T16:56:09.170016,15.50600658,.0007531,97.3237,250.5039,140.6811,219.4989,0,U,47438,999,19191,.98265E-3,.56531E-3,0
LEDSAT,2021-073D,2024-07-08T04:20:21.971904,15.25557640,.0018841,97.4367,261.1807,205.2088,154.8233,0,U,49069,999,15965,.5941E-3,.15093E-3,0
XW-3 (CAS-9),2021-131B,2024-07-08T04:25:19.651008,14.39704469,.0005261,98.5287,275.1563,71.9585,288.2176,0,U,50466,999,13302,.26823E-3,.796E-5,0
TEVEL-3,2022-002E,2024-07-07T16:16:25.714560,15.78048968,.0006771,97.3712,266.7506,237.1198,122.9417,0,U,50988,999,13827,.16423E-2,.28728E-2,0
TEVEL-8,2022-002F,2024-07-07T17:21:57.645504,15.77728046,.000681,97.3742,266.8895,237.9097,122.1508,0,U,50989,999,13827,.15997E-2,.275503E-2,0
TEVEL-5,2022-002Q,2024-07-07T15:25:44.940000,15.93988650,.0010639,97.3676,268.5527,248.2566,111.7577,0,U,50998,999,13839,.1784E-2,.652749E-2,.17797E-3
TEVEL-6,2022-002R,2024-07-08T03:56:57.813792,15.93589979,.001075,97.3658,269.0503,246.6983,113.3160,0,U,50999,999,13847,.16912E-2,.6062E-2,.15144E-3
TEVEL-1,2022-002AF,2024-07-08T00:45:55.947456,15.77770606,.0007096,97.3714,266.9633,235.6683,124.3912,0,U,51013,999,13832,.15397E-2,.265383E-2,0
TEVEL-7,2022-002CG,2024-07-07T21:28:34.407552,15.78248764,.0007081,97.3732,267.0563,236.2030,123.8563,0,U,51062,999,13830,.16045E-2,.283062E-2,0
TEVEL-4,2022-002CH,2024-07-08T04:59:01.083552,15.77227349,.0007002,97.3740,267.2413,235.2670,124.7937,0,U,51063,999,13834,.15992E-2,.26922E-2,0
TEVEL-2,2022-002CP,2024-07-07T22:16:48.956160,15.78225650,.0006877,97.3707,266.9859,235.8448,124.2167,0,U,51069,999,13831,.15941E-2,.280844E-2,0
GREENCUBE,2022-080B,2024-06-27T09:30:38.466720,6.42557731,.0007566,70.1314,188.9743,105.0209,255.1288,0,U,53106,999,4592,0,-.3E-7,0
KAI-1 (RS26S),2022-096J,2024-07-07T17:30:24.736608,15.77647464,.0006334,97.3933,109.9604,128.0490,232.1348,0,U,53378,999,10746,.10159E-2,.172195E-2,0
CAS-5A (FO-118),2022-167C,2024-07-08T01:15:35.617248,15.31432561,.0010055,97.6077,335.3939,77.1287,283.1076,0,U,54684,999,8749,.83806E-3,.25454E-3,0
STRATOSAT-TK 1 (RS52S),2023-091B,2024-07-08T01:21:29.247264,15.13085753,.0015677,97.6096,243.0777,53.9486,306.3195,0,U,57167,999,5671,.74094E-3,.13097E-3,0
UMKA 1 (RS40S),2023-091G,2024-07-07T21:44:24.309024,15.07847216,.001763,97.6096,241.7438,55.0964,305.1918,0,U,57172,999,5661,.39285E-3,.5977E-4,0
CUBESX-HSE 3 (RS42S),2023-091N,2024-07-08T00:59:08.209536,15.09325366,.0017827,97.6132,242.3578,49.1260,311.1510,0,U,57178,999,5665,.51508E-3,.8185E-4,0
MONITOR-4 (RS57S),2023-091S,2024-07-08T00:50:51.531360,15.08826019,.0018225,97.6121,242.1546,50.0739,310.2088,0,U,57182,999,5664,.50572E-3,.7926E-4,0
MONITOR-2 (RS39S),2023-091U,2024-07-08T03:12:45.677664,15.07922906,.0015095,97.6134,242.3571,45.7433,314.5031,0,U,57184,999,5666,.31128E-3,.4728E-4,0
SVYATOBOR 1 (RS60S),2023-091X,2024-07-08T03:13:44.640480,15.09545371,.0014324,97.6134,242.8232,43.3030,316.9322,0,U,57187,999,5669,.40713E-3,.6485E-4,0
VIZARD-METEO (RS38S),2023-091Z,2024-07-08T00:06:04.183776,15.11011254,.0013032,97.6128,243.1127,41.8300,318.3924,0,U,57189,999,5670,.50263E-3,.8352E-4,0
NANOZOND 1 (RS49S),2023-091AA,2024-07-08T00:52:14.279232,15.13714615,.0011142,97.6098,243.7119,46.5213,313.6943,0,U,57190,999,5675,.72682E-3,.13055E-3,0
POLYTECH-UNIVERSE 3 (RS46S),2023-091AB,2024-07-08T00:09:25.132032,15.07868664,.0020821,97.6102,241.9048,60.4929,299.8372,0,U,57191,999,5663,.33217E-3,.5054E-4,0
UTMN 2 (RS27S),2023-091AP,2024-07-08T03:13:40.528704,15.10495846,.0013439,97.6126,243.0910,41.6214,318.6035,0,U,57203,999,5671,.45273E-3,.7409E-4,0
ARCCUBE 1 (RS25S),2023-091AR,2024-07-08T03:07:31.756224,15.14923980,.0011278,97.6069,243.9418,47.8919,312.3270,0,U,57205,999,5678,.74221E-3,.13797E-3,0
KUZGTU 1 (RS47S),2023-091AV,2024-07-07T22:03:28.708992,15.09171962,.0017913,97.6110,242.0914,51.1182,309.1641,0,U,57217,999,5663,.4477E-3,.7075E-4,0
HADES-D (SO-121),2023-174CY,2024-07-08T04:04:42.175776,15.32059702,.0013175,97.4532,265.9937,155.8026,204.3837,0,U,58567,999,3699,.15475E-2,.48195E-3,0
