OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CLUSTER II-FM8 (TANGO),2000-045B,2025-11-26T18:20:39.521184,0.44425991,.87321217,147.5882,24.0364,239.5720,0.4902,0,U,26464,999,1940,0,.2148E-4,0
NSS-11,2000-059A,2025-11-25T01:07:36.956064,1.00272234,.0003097,1.5958,83.8417,170.8664,2.4688,0,U,26554,999,3924,0,.45E-6,0
USA 153,2000-065A,2025-11-24T12:56:45.873312,1.00275523,.00025831,11.2712,37.0719,214.6854,140.6439,0,U,26575,999,3087,0,-.308E-5,0
AMC-6,2000-067A,2025-11-24T23:39:00.445248,1.00270944,.0003033,0.0567,66.2567,177.3924,40.2595,0,U,26580,999,9184,0,.108E-5,0
NAVSTAR 49 (USA 154),2000-071A,2025-11-23T05:38:31.132320,2.00574669,.01681056,55.5087,103.0939,264.1072,271.5722,0,U,26605,999,18338,0,.27E-6,0
ODIN,2001-007A,2025-11-25T00:36:13.578624,15.49850187,.0003836,97.4252,356.4087,156.2066,203.9363,0,U,26702,999,35758,.65526E-3,.36558E-3,0
USA 157 (MILSTAR-2 2),2001-009A,2025-11-24T18:26:29.023008,1.00271402,.0043037,11.3163,20.9889,184.5073,345.0068,0,U,26715,999,3089,0,.126E-5,0
BSAT-2A,2001-011B,2025-11-25T00:17:11.786208,0.99180877,.0008649,10.2989,49.3370,199.1766,179.2388,0,U,26720,999,8995,0,-.156E-5,0
INTELSAT 10 (IS-10),2001-019A,2025-11-24T08:59:38.821632,0.99076231,.0006943,8.5835,61.3383,215.2700,139.6040,0,U,26766,999,4354,0,.64E-6,0
OMNI-M1,2001-026A,2025-11-19T06:37:14.528640,3.92402813,.00164935,44.9262,293.6100,352.0802,7.9093,0,U,26857,999,19733,0,-.42E-6,0
USA 159 (DSP 21),2001-033A,2025-11-25T00:03:28.101312,1.00268970,.0001125,12.5929,17.8476,258.9323,99.1792,0,U,26880,999,3091,0,-.282E-5,0
