OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
EUTELSAT 117 WEST B (WAAS/PRN 131),2016-038B,2026-02-18T11:50:38.728320,1.00272621,.00000486,0.0093,260.7463,213.0533,95.3020,0,U,41589,999,3547,0,-.7E-7,0
GSAT0207 (GALILEO 15),2016-069A,2026-02-13T13:30:35.061120,1.70474642,.00044046,55.4173,104.5079,307.9683,52.0618,0,U,41859,999,5729,0,-.5E-7,0
GSAT0212 (GALILEO 16),2016-069B,2026-02-15T18:18:28.624320,1.70474781,.00032076,55.4163,104.4420,337.1223,22.9469,0,U,41860,999,5758,0,.11E-6,0
GSAT0213 (GALILEO 17),2016-069C,2026-02-16T17:12:18.655776,1.70475116,.00048683,55.4192,104.4234,289.6538,70.3822,0,U,41861,999,5746,0,.17E-6,0
GSAT0214 (GALILEO 18),2016-069D,2026-02-17T10:47:18.221280,1.70474891,.0003794,55.4181,104.3958,293.4963,66.5552,0,U,41862,999,5760,0,.21E-6,0
SES-15 (WAAS/PRN 133),2017-026A,2026-02-18T11:25:08.776992,1.00269727,.00006263,0.0291,335.9198,5.3946,209.2290,0,U,42709,999,624,0,.65E-6,0
QZS-2 (QZSS/PRN 194),2017-028A,2026-02-17T20:33:51.535008,1.00265780,.07475328,39.6116,244.8921,270.1994,83.2876,0,U,42738,999,643,0,-.9E-6,0
QZS-3 (QZSS/PRN 199),2017-048A,2026-02-18T11:45:01.846944,1.00272717,.0001386,0.0550,163.1433,162.6335,125.9793,0,U,42917,999,3106,0,-.343E-5,0
COSMOS 2522 (752),2017-055A,2026-02-18T09:36:28.803168,2.13101864,.00068157,64.0798,195.9240,225.0119,134.8978,0,U,42939,999,6544,0,.51E-6,0
QZS-4 (QZSS/PRN 195),2017-062A,2026-02-17T11:28:44.669856,1.00284970,.07493377,40.1833,345.0165,269.5201,205.1595,0,U,42965,999,3060,0,-.29E-5,0
BEIDOU-3 M1 (C19),2017-069A,2026-02-17T09:24:32.063328,1.86231287,.00119906,56.5858,67.0302,306.7039,53.2499,0,U,43001,999,5637,0,.15E-6,0
BEIDOU-3 M2 (C20),2017-069B,2026-02-17T07:55:55.765920,1.86231006,.0009133,56.5850,67.0681,326.2065,33.7995,0,U,43002,999,5636,0,.15E-6,0
GSAT0215 (GALILEO 19),2017-079A,2026-02-16T04:18:55.829376,1.70474385,.0000837,55.1124,224.8333,27.6098,332.3803,0,U,43055,999,5092,0,.74E-6,0
GSAT0216 (GALILEO 20),2017-079B,2026-02-17T01:22:58.200384,1.70474461,.0001706,55.1120,224.8091,330.5835,29.3864,0,U,43056,999,5095,0,.71E-6,0
GSAT0217 (GALILEO 21),2017-079C,2026-02-17T20:45:30.649248,1.70474340,.00021796,55.1113,224.7848,1.3206,358.6545,0,U,43057,999,5095,0,.68E-6,0
