OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
PLEIADES 1A,2011-076F,2026-02-18T14:18:22.639968,14.58583560,.00015043,98.1719,126.2835,99.5971,36.9853,0,U,38012,999,75470,.12942503E-3,.557E-5,0
ZIYUAN 1-02C (ZY 1-02C),2011-079A,2026-02-18T14:32:43.805184,14.38103872,.00054554,98.4218,119.3366,309.5906,184.7447,0,U,38038,999,74216,.28613197E-3,.824E-5,0
ARIRANG-3 (KOMPSAT-3),2012-025B,2026-02-18T13:47:10.699296,14.62037325,.00067442,98.1357,9.1544,120.0873,240.0998,0,U,38338,999,73401,.91843935E-4,.414E-5,0
EXACTVIEW-1 (ADS-1B),2012-039C,2026-02-18T05:22:06.762432,14.24942381,.00114883,98.9627,164.0291,150.3119,209.8713,0,U,38709,999,70576,.82574717E-4,.147E-5,0
SPOT 6,2012-047A,2026-02-18T14:02:10.233888,14.58526974,.00013122,98.2265,118.2136,97.5540,262.5808,0,U,38755,999,71576,.15250795E-3,.663E-5,0
PLEIADES 1B,2012-068A,2026-02-18T14:30:13.901184,14.58567683,.00015715,98.2057,126.2452,97.6293,262.5085,0,U,39019,999,70356,.16782673E-3,.735E-5,0
GOKTURK 2,2012-073A,2026-02-18T14:33:15.870816,14.75407976,.00016883,97.6882,252.9239,61.3084,298.8296,0,U,39030,999,70702,.12761591E-3,.819E-5,0
LANDSAT 8,2013-008A,2026-02-18T13:41:20.005152,14.57112022,.00013014,98.1958,121.6056,90.0790,270.0558,0,U,39084,999,68062,.9425814E-4,.38E-5,0
SARAL,2013-009A,2026-02-18T14:33:44.130528,14.32821614,.00007288,98.5541,237.6620,278.4108,81.6993,0,U,39086,999,67862,.52329612E-4,.99E-6,0
GAOFEN-1,2013-018A,2026-02-18T14:31:47.688384,14.76511734,.00161523,97.9218,124.0272,291.0601,68.8882,0,U,39150,999,69074,-.7063019E-5,-.101E-5,0
VNREDSAT 1,2013-021B,2026-02-18T13:56:53.108736,14.65045164,.00015791,97.9260,107.4462,92.3550,267.7834,0,U,39160,999,68292,.15089317E-3,.764E-5,0
ARIRANG-5 (KOMPSAT-5),2013-042A,2026-02-18T13:57:35.742816,15.04488448,.00031411,97.6189,237.9290,158.4919,201.6440,0,U,39227,999,68602,.14090184E-3,.1911E-4,0
SKYSAT-A,2013-066C,2026-02-18T12:18:51.116832,15.12199293,.00218865,97.3992,102.6497,9.1547,351.0078,0,U,39418,999,67054,.16660381E-3,.2828E-4,0
DUBAISAT-2,2013-066D,2026-02-18T13:29:52.329408,15.09135613,.00136309,97.4506,42.9388,81.7987,278.4788,0,U,39419,999,66849,.30254036E-3,.4749E-4,0
GPM-CORE,2014-009C,2026-02-18T09:56:26.017728,15.44204614,.00125985,64.9760,346.0287,262.4397,97.5312,0,U,39574,999,67946,.28746565E-3,.13075E-3,0
SENTINEL-1A,2014-016A,2026-02-18T14:26:35.912256,14.59198129,.0001326,98.1820,58.8475,90.2873,269.8478,0,U,39634,999,63272,.41888E-4,.152E-5,0
KAZEOSAT 1,2014-024A,2026-02-18T13:55:14.845152,14.42026139,.00012642,98.3327,124.9302,76.6255,283.5075,0,U,39731,999,62146,.18241073E-3,.556E-5,0
ALOS-2,2014-029A,2026-02-18T17:08:14.917920,14.79464203,.0001639,97.9220,148.5837,100.6342,259.5054,0,U,39766,999,63406,.33344E-4,.198E-5,0
KAZEOSAT 2,2014-033A,2026-02-18T14:27:26.903808,14.85305075,.00087259,97.5487,255.4123,1.4804,358.6437,0,U,40010,999,63135,.14100668E-3,.1162E-4,0
HODOYOSHI-4,2014-033B,2026-02-18T14:40:32.170944,14.87770220,.00233861,97.5430,240.1692,342.0735,17.9654,0,U,40011,999,63117,.19481868E-3,.1734E-4,0
DEIMOS-2,2014-033D,2026-02-18T14:23:12.459264,14.93321076,.00017369,97.6007,288.1575,59.2504,300.8887,0,U,40013,999,62002,.17617471E-3,.1791E-4,0
HODOYOSHI-3,2014-033F,2026-02-18T09:51:46.499904,14.85077751,.00335838,97.6270,217.3374,28.1076,332.1944,0,U,40015,999,62999,.14565108E-3,.1204E-4,0
SPOT 7,2014-034A,2026-02-18T14:56:26.641248,14.60838376,.00011124,98.0791,115.1002,93.0812,267.0516,0,U,40053,999,61982,.16528585E-3,.762E-5,0
SKYSAT-B,2014-037D,2026-02-18T10:13:34.438656,14.87641834,.00046189,98.3698,1.7549,315.7445,44.3400,0,U,40072,999,62830,.20243699E-3,.1781E-4,0
WORLDVIEW-3 (WV-3),2014-048A,2026-02-18T13:39:56.106432,14.84787278,.00015669,97.8671,126.0121,36.4009,323.7312,0,U,40115,999,62430,.12214002E-3,.983E-5,0
GAOFEN-2,2014-049A,2026-02-18T14:08:43.118880,14.80739917,.00060344,98.0269,113.8428,256.1224,103.9317,0,U,40118,999,62168,.10717486E-3,.772E-5,0
YAOGAN-21,2014-053A,2026-02-18T13:38:30.547968,15.24659655,.00093699,97.1651,94.9373,143.3309,216.8572,0,U,40143,999,63687,.42795405E-3,.10521E-3,0
YAOGAN-22,2014-063A,2026-02-18T09:27:05.613408,13.15526348,.00068321,100.7497,198.7874,98.6856,261.5029,0,U,40275,999,54419,.40551124E-4,-.31E-6,0
ASNARO,2014-070A,2026-02-18T13:30:28.633824,15.19363108,.00059287,97.3549,128.8215,206.6613,153.4317,0,U,40298,999,62599,.62096496E-3,.13082E-3,0
YAOGAN-24,2014-072A,2026-02-18T14:18:36.106272,14.76186268,.0011996,98.1272,186.0705,285.6073,74.3812,0,U,40310,999,60622,.14483681E-3,.949E-5,0
CBERS 4,2014-079A,2026-02-18T14:44:11.011776,14.35506024,.00007401,98.3185,110.2603,47.2117,312.9132,0,U,40336,999,58694,.160212E-3,.419E-5,0
YAOGAN-26,2014-088A,2026-02-18T14:28:24.290688,15.42278267,.00072136,97.0652,53.0045,109.4398,250.7630,0,U,40362,999,61939,.35267127E-3,.15114E-3,0
SMAP,2015-003A,2026-02-18T14:00:23.783040,14.63312364,.00008986,98.1308,58.3409,104.7340,255.3962,0,U,40376,999,59027,.10559075E-3,.498E-5,0
KOMPSAT-3A,2015-014A,2026-02-18T14:12:18.872640,15.47707565,.00623051,97.6849,32.8832,248.0064,111.4558,0,U,40536,999,60343,.39584807E-3,.22041E-3,0
SENTINEL-2A,2015-028A,2026-02-18T12:52:30.010080,14.30813520,.00010921,98.5698,126.1199,96.2306,263.9002,0,U,40697,999,55676,.21467303E-3,.519E-5,0
GAOFEN-8,2015-030A,2026-02-18T14:30:25.293024,15.41607214,.00091471,97.6917,236.2104,259.1499,100.8718,0,U,40701,999,59315,.52518448E-3,.22071E-3,0
CARBONITE 1 (CBNT-1),2015-032D,2026-02-18T14:18:54.785952,14.83124366,.00138936,97.6434,232.6828,328.6008,31.4375,0,U,40718,999,57176,.40733693E-3,.3275E-4,0
YAOGAN-27,2015-040A,2026-02-18T14:06:40.667616,13.16062619,.00086657,100.1074,41.1603,125.2782,234.9143,0,U,40878,999,50206,-.98831877E-3,-.418E-5,0
GAOFEN-9 01,2015-047A,2026-02-18T15:07:09.052032,14.82630466,.00278126,97.6451,90.6323,166.1729,194.0253,0,U,40894,999,56262,.13577639E-3,.105E-4,0
YAOGAN-28,2015-064A,2026-02-18T14:48:18.700704,15.25646895,.00099692,97.2868,190.5777,247.7525,112.2657,0,U,41026,999,57259,.27103528E-3,.6834E-4,0
YAOGAN-29,2015-069A,2026-02-18T13:33:15.558624,14.82974044,.00027759,98.0161,77.9410,67.9140,292.2368,0,U,41038,999,55304,.12039815E-3,.923E-5,0
KENT RIDGE 1,2015-077B,2026-02-18T06:37:31.798272,15.22277809,.00082513,14.9801,69.7857,1.6789,358.3560,0,U,41167,999,56294,.16739854E-3,.4732E-4,0
GAOFEN-4,2015-083A,2026-02-18T11:38:54.933792,1.00271160,.00035879,0.3417,83.8949,79.4758,265.4935,0,U,41194,999,3733,0,-.33E-5,0
JASON-3,2016-002A,2026-02-18T13:20:41.463744,12.87627534,.00079447,66.0436,15.2448,276.2050,83.8064,0,U,41240,999,47197,-.4411036E-5,-.63E-6,0
